Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents"
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51085,Hanover County,Chickahominy,3,2.8
6/2/2025,2019,Cocaine,Locality,51073,Gloucester County,Three Rivers,0,0
6/2/2025,2024^,Psychostimulant,Locality,51700,Newport News City,Peninsula,7,3.9
6/2/2025,2022,Psychostimulant,Locality,51187,Warren County,Lord Fairfax,5,12.4
6/2/2025,2019,All-Drug,Locality,51073,Gloucester County,Three Rivers,5,13.4
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51007,Amelia County,Piedmont,2,15.4
6/2/2025,2019,Benzodiazepine,Locality,51735,Poquoson City,Peninsula,1,8.1
6/2/2025,2025†,Cocaine,Locality,51051,Dickenson County,Cumberland Plateau,0,0
6/2/2025,2021,Heroin,Locality,51033,Caroline County,Rappahannock,2,6.5
6/2/2025,2019,Benzodiazepine,Locality,51125,Nelson County,Blue Ridge,0,0
6/2/2025,2024^,Any Opioids,Locality,51159,Richmond County,Three Rivers,1,11
6/2/2025,2023,Psychostimulant,Locality,51680,Lynchburg City,Central Virginia,6,7.4
6/2/2025,2021,Methadone,Locality,51163,Rockbridge County,Central Shenandoah,0,0
6/2/2025,2019,Psychostimulant,Locality,51199,York County,Peninsula,2,2.9
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51061,Fauquier County,Rappahannock/Rapidan,0,0
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51171,Shenandoah County,Lord Fairfax,0,0
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51041,Chesterfield County,Chesterfield,12,3.3
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51183,Sussex County,Crater,1,9.2
6/2/2025,2025†,All-Drug,Locality,51051,Dickenson County,Cumberland Plateau,0,0
6/2/2025,2020,Benzodiazepine,Locality,51119,Middlesex County,Three Rivers,0,0
6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51115,Mathews County,Three Rivers,0,0
6/2/2025,2022,Heroin,Locality,51121,Montgomery County,New River,2,2
6/2/2025,2025†,Heroin,Locality,51580,Covington City,Alleghany,0,0
6/2/2025,2021,Any Opioids,Locality,51093,Isle of Wight County,Western Tidewater,7,18.6
6/2/2025,2024^,Heroin,Locality,51640,Galax City,Mount Rogers,0,0
6/2/2025,2019,Cocaine,Locality,51770,Roanoke City,Roanoke City,16,16.1
6/2/2025,2022,Psychostimulant,Locality,51011,Appomattox County,Central Virginia,3,18.7
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51650,Hampton City,Hampton,6,4.4
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51015,Augusta County,Central Shenandoah,3,3.9
6/2/2025,2025†,All-Drug,Locality,51135,Nottoway County,Piedmont,0,0
6/2/2025,2019,Psychostimulant,Locality,51750,Radford City,New River,1,5.5
6/2/2025,2023,Any Opioids,Locality,51149,Prince George County,Crater,13,33.6
6/2/2025,2019,Benzodiazepine,Locality,51650,Hampton City,Hampton,2,1.5
6/2/2025,2022,All-Drug,Locality,51640,Galax City,Mount Rogers,2,31.8
6/2/2025,2023,All-Drug,Locality,51580,Covington City,Alleghany,3,53.2
6/2/2025,2024^,All-Drug,Locality,51121,Montgomery County,New River,17,17.3
6/2/2025,2019,Any Opioids,Locality,51001,Accomack County,Eastern Shore,3,9.3
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51620,Franklin City,Western Tidewater,0,0
6/2/2025,2025†,Methadone,Locality,51195,Wise County,Lenowisco,0,0
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51021,Bland County,Mount Rogers,0,0
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51690,Martinsville City,West Piedmont,0,0
6/2/2025,2020,Benzodiazepine,Locality,51059,Fairfax County,Fairfax,16,1.4
6/2/2025,2025†,Any Opioids,Locality,51179,Stafford County,Rappahannock,0,0
6/2/2025,2019,Methadone,Locality,51197,Wythe County,Mount Rogers,0,0
6/2/2025,2023,Heroin,Locality,51051,Dickenson County,Cumberland Plateau,0,0
6/2/2025,2023,Cocaine,Locality,51007,Amelia County,Piedmont,1,7.7
6/2/2025,2023,Benzodiazepine,Locality,51005,Alleghany County,Alleghany,1,6.8
6/2/2025,2021,Cocaine,Locality,51115,Mathews County,Three Rivers,0,0
6/2/2025,2023,Any Opioids,Locality,51153,Prince William County,Prince William,70,14.7
6/2/2025,2024^,Cocaine,Locality,51121,Montgomery County,New River,1,1
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51095,James City County,Peninsula,11,14.2
6/2/2025,2022,Methadone,Locality,51650,Hampton City,Hampton,1,0.7
6/2/2025,2023,All-Drug,Locality,51101,King William County,Three Rivers,6,34
6/2/2025,2019,All-Drug,Locality,51199,York County,Peninsula,14,20.5
6/2/2025,2023,Benzodiazepine,Locality,51999,Unknown,Unknown,0,N/A
6/2/2025,2023,All-Drug,Locality,51680,Lynchburg City,Central Virginia,18,22.1
6/2/2025,2023,Heroin,Locality,51047,Culpeper County,Rappahannock/Rapidan,0,0
6/2/2025,2024^,All-Drug,Locality,51023,Botetourt County,Alleghany,6,17.8
6/2/2025,2021,Psychostimulant,Locality,51036,Charles City County,Chickahominy,0,0
6/2/2025,2019,Psychostimulant,Locality,51161,Roanoke County,Alleghany,2,2.1
6/2/2025,2019,Heroin,Locality,51099,King George County,Rappahannock,0,0
6/2/2025,2024^,Cocaine,Locality,51001,Accomack County,Eastern Shore,2,6.2
6/2/2025,2022,Cocaine,Locality,51119,Middlesex County,Three Rivers,1,9.5
6/2/2025,2021,Psychostimulant,Locality,51775,Salem City,Alleghany,2,7.9
6/2/2025,2025†,Any Opioids,Locality,51089,Henry County,West Piedmont,0,0
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51820,Waynesboro City,Central Shenandoah,0,0
6/2/2025,2020,All-Drug,Locality,51085,Hanover County,Chickahominy,30,27.7
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51810,Virginia Beach City,Virginia Beach,81,18
6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51730,Petersburg City,Crater,1,3.2
6/2/2025,2023,Benzodiazepine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51037,Charlotte County,Piedmont,0,0
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51177,Spotsylvania County,Rappahannock,58,41.9
6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51005,Alleghany County,Alleghany,6,40.8
6/2/2025,2024^,Cocaine,Locality,51550,Chesapeake City,Chesapeake,14,5.7
6/2/2025,2019,Any Opioids,Locality,51570,Colonial Heights City,Chesterfield,5,28.8
6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51049,Cumberland County,Piedmont,1,10.1
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51011,Appomattox County,Central Virginia,1,6.2
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51101,King William County,Three Rivers,0,0
6/2/2025,2025†,Benzodiazepine,Locality,51167,Russell County,Cumberland Plateau,0,0
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51800,Suffolk City,Western Tidewater,3,3.2
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,8,14.9
6/2/2025,2023,Psychostimulant,Locality,51163,Rockbridge County,Central Shenandoah,1,4.4
6/2/2025,2022,Heroin,Locality,51820,Waynesboro City,Central Shenandoah,1,4.4
6/2/2025,2019,Any Opioids,Locality,51760,Richmond City,Richmond City,86,37.3
6/2/2025,2021,Psychostimulant,Locality,51169,Scott County,Lenowisco,5,23.1
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51067,Franklin County,West Piedmont,4,7.1
6/2/2025,2025†,Benzodiazepine,Locality,51087,Henrico County,Henrico,0,0
6/2/2025,2022,Psychostimulant,Locality,51041,Chesterfield County,Chesterfield,16,4.5
6/2/2025,2024^,Cocaine,Locality,51720,Norton City,Lenowisco,1,25.1
6/2/2025,2025†,Methadone,Locality,51175,Southampton County,Western Tidewater,0,0
6/2/2025,2023,Methadone,Locality,51105,Lee County,Lenowisco,0,0
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51155,Pulaski County,New River,10,29.5
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51133,Northumberland County,Three Rivers,0,0
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51193,Westmoreland County,Three Rivers,0,0
6/2/2025,2019,Heroin,Locality,51127,New Kent County,Chickahominy,2,8.7
6/2/2025,2024^,Benzodiazepine,Locality,51121,Montgomery County,New River,1,1
6/2/2025,2019,Methadone,Locality,51131,Northampton County,Eastern Shore,1,8.5
6/2/2025,2020,Any Opioids,Locality,51520,Bristol City,Mount Rogers,3,17.3
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51097,King and Queen County,Three Rivers,3,43.2
6/2/2025,2024^,Heroin,Locality,51025,Brunswick County,Southside,1,6.2
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51510,Alexandria City,Alexandria,2,1.3
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51800,Suffolk City,Western Tidewater,14,15.2
6/2/2025,2021,Cocaine,Locality,51063,Floyd County,New River,1,6.3
6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51670,Hopewell City,Crater,20,89.4
6/2/2025,2020,Methadone,Locality,51005,Alleghany County,Alleghany,0,0
6/2/2025,2020,Psychostimulant,Locality,51113,Madison County,Rappahannock/Rapidan,0,0
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51059,Fairfax County,Fairfax,83,7.2
6/2/2025,2020,Methadone,Locality,51047,Culpeper County,Rappahannock/Rapidan,2,3.7
6/2/2025,2021,All-Drug,Locality,51595,Emporia City,Crater,6,114.1
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51099,King George County,Rappahannock,1,3.7
6/2/2025,2022,Cocaine,Locality,51143,Pittsylvania County,Pittsylvania/Danville,1,1.7
6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51660,Harrisonburg City,Central Shenandoah,0,0
6/2/2025,2024^,All-Drug,Locality,51069,Frederick County,Lord Fairfax,4,4.4
6/2/2025,2020,Any Opioids,Locality,51131,Northampton County,Eastern Shore,3,25.7
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51185,Tazewell County,Cumberland Plateau,7,17.3
6/2/2025,2024^,All-Drug,Locality,51045,Craig County,Alleghany,1,19.7
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51009,Amherst County,Central Virginia,0,0
6/2/2025,2022,Heroin,Locality,51670,Hopewell City,Crater,5,22.3
6/2/2025,2019,Any Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,10,19
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51003,Albemarle County,Blue Ridge,2,1.8
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51570,Colonial Heights City,Chesterfield,6,34.9
6/2/2025,2022,Cocaine,Locality,51067,Franklin County,West Piedmont,2,3.6
6/2/2025,2023,All-Drug,Locality,51710,Norfolk City,Norfolk City,116,47.8
6/2/2025,2022,Benzodiazepine,Locality,51630,Fredericksburg City,Rappahannock,2,6.8
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51075,Goochland County,Chickahominy,2,8.2
6/2/2025,2022,Psychostimulant,Locality,51095,James City County,Peninsula,3,3.9
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51117,Mecklenburg County,Southside,0,0
6/2/2025,2023,Any Opioids,Locality,51099,King George County,Rappahannock,7,25.6
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51590,Danville City,Pittsylvania/Danville,0,0
6/2/2025,2024^,Psychostimulant,Locality,51730,Petersburg City,Crater,1,3.3
6/2/2025,2024^,Methadone,Locality,51103,Lancaster County,Three Rivers,0,0
6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51678,Lexington City,Central Shenandoah,0,0
6/2/2025,2024^,All-Drug,Locality,51141,Patrick County,West Piedmont,2,11.4
6/2/2025,2022,Any Opioids,Locality,51193,Westmoreland County,Three Rivers,5,27.5
6/2/2025,2022,All-Drug,Locality,51057,Essex County,Three Rivers,6,54.8
6/2/2025,2022,Methadone,Locality,51067,Franklin County,West Piedmont,0,0
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51740,Portsmouth City,Portsmouth,0,0
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51810,Virginia Beach City,Virginia Beach,12,2.7
6/2/2025,2023,All-Drug,Locality,51111,Lunenburg County,Piedmont,2,16.3
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51135,Nottoway County,Piedmont,4,26.4
6/2/2025,2024^,Cocaine,Locality,51103,Lancaster County,Three Rivers,0,0
6/2/2025,2023,Any Opioids,Locality,51600,Fairfax City,Fairfax,4,17.1
6/2/2025,2021,Heroin,Locality,51187,Warren County,Lord Fairfax,1,2.5
6/2/2025,2019,Heroin,Locality,51147,Prince Edward County,Piedmont,0,0
6/2/2025,2019,Methadone,Locality,51820,Waynesboro City,Central Shenandoah,0,0
6/2/2025,2020,Heroin,Locality,51101,King William County,Three Rivers,4,22.7
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51173,Smyth County,Mount Rogers,0,0
6/2/2025,2020,Heroin,Locality,51680,Lynchburg City,Central Virginia,7,8.6
6/2/2025,2025†,Heroin,Locality,51053,Dinwiddie County,Crater,0,0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51175,Southampton County,Western Tidewater,1,5.7
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51059,Fairfax County,Fairfax,7,0.6
6/2/2025,2022,Psychostimulant,Locality,51033,Caroline County,Rappahannock,2,6.5
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51750,Radford City,New River,1,5.5
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51840,Winchester City,Lord Fairfax,2,7.2
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51097,King and Queen County,Three Rivers,0,0
6/2/2025,2021,Heroin,Locality,51031,Campbell County,Central Virginia,0,0
6/2/2025,2022,All-Drug,Locality,51155,Pulaski County,New River,8,23.6
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51650,Hampton City,Hampton,0,0
6/2/2025,2025†,Methadone,Locality,51193,Westmoreland County,Three Rivers,0,0
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51660,Harrisonburg City,Central Shenandoah,5,9.4
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51133,Northumberland County,Three Rivers,10,82.9
6/2/2025,2025†,Any Opioids,Locality,51183,Sussex County,Crater,*,*
6/2/2025,2022,Psychostimulant,Locality,51027,Buchanan County,Cumberland Plateau,11,53.4
6/2/2025,2024^,Methadone,Locality,51099,King George County,Rappahannock,1,3.7
6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51131,Northampton County,Eastern Shore,1,8.5
6/2/2025,2020,Psychostimulant,Locality,51830,Williamsburg City,Peninsula,0,0
6/2/2025,2021,Benzodiazepine,Locality,51083,Halifax County,Southside,1,3
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51079,Greene County,Blue Ridge,0,0
6/2/2025,2019,Any Opioids,Locality,51590,Danville City,Pittsylvania/Danville,7,17.5
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51089,Henry County,West Piedmont,7,13.9
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51047,Culpeper County,Rappahannock/Rapidan,4,7.5
6/2/2025,2024^,Benzodiazepine,Locality,51197,Wythe County,Mount Rogers,0,0
6/2/2025,2020,Heroin,Locality,51145,Powhatan County,Chesterfield,4,13.3
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51101,King William County,Three Rivers,8,45.3
6/2/2025,2019,Methadone,Locality,51017,Bath County,Central Shenandoah,0,0
6/2/2025,2020,Cocaine,Locality,51065,Fluvanna County,Blue Ridge,2,7.3
6/2/2025,2023,Psychostimulant,Locality,51550,Chesapeake City,Chesapeake,10,4
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51191,Washington County,Mount Rogers,0,0
6/2/2025,2021,Benzodiazepine,Locality,51031,Campbell County,Central Virginia,1,1.8
6/2/2025,2021,Heroin,Locality,51083,Halifax County,Southside,5,14.9
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51121,Montgomery County,New River,13,13.2
6/2/2025,2025†,Benzodiazepine,Locality,51097,King and Queen County,Three Rivers,0,0
6/2/2025,2023,Psychostimulant,Locality,51720,Norton City,Lenowisco,2,50.2
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51510,Alexandria City,Alexandria,19,12
6/2/2025,2024^,Heroin,Locality,51197,Wythe County,Mount Rogers,0,0
6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51023,Botetourt County,Alleghany,1,3
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51530,Buena Vista City,Central Shenandoah,1,15.6
6/2/2025,2020,Benzodiazepine,Locality,51145,Powhatan County,Chesterfield,1,3.3
6/2/2025,2025†,Methadone,Locality,51091,Highland County,Central Shenandoah,0,0
6/2/2025,2023,Methadone,Locality,51057,Essex County,Three Rivers,0,0
6/2/2025,2025†,Psychostimulant,Locality,51061,Fauquier County,Rappahannock/Rapidan,0,0
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51101,King William County,Three Rivers,1,5.7
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51760,Richmond City,Richmond City,10,4.3
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51071,Giles County,New River,*,*
6/2/2025,2019,Methadone,Locality,51011,Appomattox County,Central Virginia,0,0
6/2/2025,2019,Cocaine,Locality,51075,Goochland County,Chickahominy,1,4.2
6/2/2025,2023,All-Drug,Locality,51067,Franklin County,West Piedmont,21,37.4
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51800,Suffolk City,Western Tidewater,0,0
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51133,Northumberland County,Three Rivers,1,8.3
6/2/2025,2025†,Cocaine,Locality,51141,Patrick County,West Piedmont,0,0
6/2/2025,2025†,Cocaine,Locality,51045,Craig County,Alleghany,0,0
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51143,Pittsylvania County,Pittsylvania/Danville,3,5
6/2/2025,2025†,Cocaine,Locality,51069,Frederick County,Lord Fairfax,0,0
6/2/2025,2022,Cocaine,Locality,51710,Norfolk City,Norfolk City,63,25.9
6/2/2025,2020,Psychostimulant,Locality,51171,Shenandoah County,Lord Fairfax,3,6.8
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51683,Manassas City,Prince William,0,0
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51700,Newport News City,Peninsula,8,4.5
6/2/2025,2021,Psychostimulant,Locality,51195,Wise County,Lenowisco,9,24.2
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51101,King William County,Three Rivers,3,17.5
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51131,Northampton County,Eastern Shore,0,0
6/2/2025,2023,Methadone,Locality,51097,King and Queen County,Three Rivers,0,0
6/2/2025,2024^,Any Opioids,Locality,51007,Amelia County,Piedmont,4,30.7
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51091,Highland County,Central Shenandoah,0,0
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51193,Westmoreland County,Three Rivers,1,5.5
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51099,King George County,Rappahannock,7,26.1
6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51181,Surry County,Crater,1,15.7
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51099,King George County,Rappahannock,1,3.7
6/2/2025,2021,Heroin,Locality,51177,Spotsylvania County,Rappahannock,7,5.1
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51133,Northumberland County,Three Rivers,0,0
